uni_id,timestamp,ticker,open,high,low,close,volume,vwap,transactions
6083425098456530617,2025-04-14 20:47:00+00:00,AAPL,201.3,201.35,201.3,201.31,3232,201.3194,43
1412009797220122850,2025-04-14 20:48:00+00:00,AMZN,181.8556,181.8556,181.8556,181.8556,1139,181.819,41
6206297123053372888,2025-04-14 20:48:00+00:00,AAPL,201.35,201.55,201.35,201.55,5430,201.456,108
6282743552403677749,2025-04-14 20:48:00+00:00,GOOG,161.74,161.74,161.68,161.68,1737,161.7382,79
2086660359052312949,2025-04-14 20:49:00+00:00,META,530.25,530.25,530.25,530.25,415,530.4131,31
4993059069062514686,2025-04-14 20:49:00+00:00,AMZN,181.751,181.751,181.751,181.751,2185,181.7593,25
7601413465983647193,2025-04-14 20:49:00+00:00,AAPL,201.55,201.75,201.55,201.75,3946,201.5853,74
6726736025353938650,2025-04-14 20:49:00+00:00,GOOG,161.89,161.89,161.89,161.89,903,164.2544,23
803468839954428926,2025-04-14 20:49:00+00:00,MSFT,387.08,387.42,387.08,387.42,910,390.2671,26
7010138500847783803,2025-04-14 20:50:00+00:00,META,531.0,531.3,531.0,531.3,2112,530.9991,70
7454606235757020590,2025-04-14 20:50:00+00:00,AAPL,201.78,201.79,201.75,201.78,5334,201.7249,84
9102319041133922957,2025-04-14 20:51:00+00:00,META,531.0,531.32,531.0,531.0,1400,531.0754,52
5432305922467550300,2025-04-14 20:51:00+00:00,AMZN,181.7507,181.89,181.7507,181.89,1741,181.859,26
1395370606532206019,2025-04-14 20:51:00+00:00,AAPL,201.79,201.9,201.78,201.9,6333,201.8558,94
3618071678005518881,2025-04-14 20:52:00+00:00,AMZN,181.75,181.75,181.75,181.75,751,181.7695,35
2163196977258817615,2025-04-14 20:52:00+00:00,AAPL,201.9,201.9,201.75,201.75,3827,201.8528,81
2594464733479234195,2025-04-14 20:52:00+00:00,MSFT,387.34,387.38,387.34,387.38,712,386.5504,27
744545227836076476,2025-04-14 20:53:00+00:00,META,531.0,531.0,531.0,531.0,290,530.9659,14
4328625097342034976,2025-04-14 20:53:00+00:00,AAPL,201.63,201.672,201.6113,201.672,2248,203.7135,49
453312193971305649,2025-04-14 20:54:00+00:00,META,530.5,531.0,530.45,531.0,1810,530.5543,27
6173432622334979190,2025-04-14 20:54:00+00:00,AAPL,201.75,201.76,201.7,201.71,3425,201.7394,57
1288992279495886486,2025-04-14 20:55:00+00:00,AMZN,181.78,181.78,181.78,181.78,571,181.7727,33
4144622058987373709,2025-04-14 20:55:00+00:00,AAPL,201.8,201.9,201.8,201.8,3275,201.8591,58
3000435952312204850,2025-04-14 20:55:00+00:00,MSFT,386.43,387.16,386.43,387.16,336,387.7668,9
4754292502803623056,2025-04-14 20:56:00+00:00,AAPL,201.8,201.85,201.8,201.85,1520,201.8236,53
7687414042961980131,2025-04-14 20:57:00+00:00,AAPL,201.78,202.0,201.78,202.0,8293,201.9166,78
1926091821858648365,2025-04-14 20:58:00+00:00,AAPL,201.95,202.1,201.95,202.1,6751,204.8877,82
7169996401564427219,2025-04-14 20:58:00+00:00,GOOG,161.75,161.75,161.75,161.75,246,161.8093,6
3500408248197943071,2025-04-14 20:59:00+00:00,AAPL,202.15,202.19,202.1,202.189,6851,202.1415,64
2363648192083712003,2025-04-14 21:00:00+00:00,META,531.28,531.28,531.28,531.28,1092,531.2707,16
8761894752756493122,2025-04-14 21:00:00+00:00,AMZN,181.74,181.74,181.74,181.74,255,181.7262,30
2166062338951427999,2025-04-14 21:00:00+00:00,AAPL,202.15,202.3,202.15,202.3,17395,202.1701,99
1074707286611857980,2025-04-14 21:01:00+00:00,AAPL,202.2488,202.2488,202.1,202.1,5802,202.1703,63
7023053893925174873,2025-04-14 21:02:00+00:00,AMZN,181.7499,181.7499,181.7499,181.7499,343,181.7398,24
3926097612945391427,2025-04-14 21:02:00+00:00,AAPL,202.05,202.0999,202.05,202.09,1232,202.0719,39
6235243240450635711,2025-04-14 21:02:00+00:00,MSFT,387.58,387.59,387.58,387.59,1139,389.8818,25
7527482756398454967,2025-04-14 21:03:00+00:00,META,530.6,530.6,530.6,530.6,882,530.6203,18
5711262040691241741,2025-04-14 21:03:00+00:00,AAPL,202.0683,202.0683,202.0,202.06,3066,202.0243,42
1853756927916876071,2025-04-14 21:03:00+00:00,GOOG,161.75,161.75,161.75,161.75,648,165.08,8
3438524698913682221,2025-04-14 21:03:00+00:00,MSFT,387.14,387.14,387.0,387.0,1007,384.5683,29
6213482194201841995,2025-04-14 21:04:00+00:00,META,530.6,530.61,530.6,530.61,736,530.9357,33
6011588802558225883,2025-04-14 21:04:00+00:00,AMZN,181.69,181.7,181.69,181.7,839,181.1463,54
9000079962023358435,2025-04-14 21:04:00+00:00,AAPL,202.05,202.3,202.03,202.3,8073,202.7253,123
3697934286526952189,2025-04-14 21:05:00+00:00,AMZN,181.73,181.73,181.7,181.7,664,180.6647,25
2096139564460599342,2025-04-14 21:05:00+00:00,AAPL,202.18,202.18,202.15,202.15,1626,202.1652,34
3068559244656214157,2025-04-14 21:05:00+00:00,MSFT,387.33,387.33,387.33,387.33,351,392.127,20
69978440916899704,2025-04-14 21:06:00+00:00,AAPL,202.08,202.15,202.0414,202.0448,5528,205.551,35
4120388522928818011,2025-04-14 21:06:00+00:00,GOOG,161.7,161.7,161.7,161.7,950,161.6395,17
4264535043181777073,2025-04-14 21:07:00+00:00,AMZN,181.7,181.7,181.7,181.7,242,181.7089,27
5219061924931049358,2025-04-14 21:07:00+00:00,AAPL,202.11,202.2,202.05,202.2,1355,202.1093,38
3864690462756740557,2025-04-14 21:07:00+00:00,GOOG,161.9498,161.96,161.9498,161.96,936,161.8763,13
3850233732252341467,2025-04-14 21:08:00+00:00,META,531.0,531.0,531.0,531.0,137,530.9358,18
7864222070590733080,2025-04-14 21:08:00+00:00,AAPL,202.16,202.16,202.16,202.16,557,202.142,24
928494735557523081,2025-04-14 21:09:00+00:00,AMZN,181.72,181.73,181.72,181.7293,1796,181.7263,29
5548810922286374556,2025-04-14 21:09:00+00:00,AAPL,202.09,202.1,202.0,202.0,6893,202.0335,98
8205138203798126014,2025-04-14 21:09:00+00:00,MSFT,387.32,387.33,387.32,387.33,1046,387.3205,14
76651080570964097,2025-04-14 21:10:00+00:00,AMZN,181.7,181.7,181.7,181.7,590,181.7023,34
2574144658606091046,2025-04-14 21:10:00+00:00,AAPL,202.0,202.0,202.0,202.0,364,201.9912,34
4099288021552335554,2025-04-14 21:11:00+00:00,AAPL,202.0,202.0,201.6,201.65,3638,201.7643,111
3919040262540594051,2025-04-14 21:12:00+00:00,AMZN,181.583,181.583,181.583,181.583,639,181.5876,22
5233602062401987492,2025-04-14 21:12:00+00:00,AAPL,202.03,202.03,201.71,201.71,778,201.861,27
6926674884506595722,2025-04-14 21:13:00+00:00,AMZN,181.5846,181.67,181.5,181.5,2843,181.5726,71
4995995691629817916,2025-04-14 21:13:00+00:00,AAPL,201.7,201.89,201.7,201.75,1522,201.7612,45
2688695559534679588,2025-04-14 21:13:00+00:00,GOOG,161.7,161.7,161.7,161.7,163,161.6705,6
3155152182946263483,2025-04-14 21:14:00+00:00,META,530.5,530.5,530.5,530.5,309,530.5701,35
6852202799213661928,2025-04-14 21:14:00+00:00,AMZN,181.5,181.5,181.5,181.5,267,181.5259,28
7043070426904996789,2025-04-14 21:14:00+00:00,AAPL,201.68,201.7,201.68,201.7,544,201.6985,42
4971873350188897197,2025-04-14 21:14:00+00:00,MSFT,386.7,386.7,386.7,386.7,269,386.7443,13
8349520082385526049,2025-04-14 21:15:00+00:00,AAPL,201.64,201.68,201.64,201.66,3611,201.6536,41
5573043570201249321,2025-04-14 21:16:00+00:00,AMZN,181.5,181.5,181.45,181.45,488,181.4741,26
4288486427516653155,2025-04-14 21:16:00+00:00,AAPL,201.66,201.66,201.66,201.66,472,201.6809,30
8518327653438728593,2025-04-14 21:16:00+00:00,MSFT,387.3772,387.3772,387.3772,387.3772,108,387.3528,6
3846293956721388764,2025-04-14 21:17:00+00:00,AAPL,201.75,201.75,201.725,201.75,4005,201.7426,49
5232384185124969896,2025-04-14 21:18:00+00:00,META,530.9241,530.9241,530.9241,530.9241,186,530.7841,19
7122909591146821822,2025-04-14 21:18:00+00:00,AMZN,181.4505,181.4505,181.4505,181.4505,804,181.4738,22
8359264099713261725,2025-04-14 21:18:00+00:00,AAPL,201.76,201.76,201.76,201.76,613,201.7785,18
9159019830497094031,2025-04-14 21:19:00+00:00,META,530.0,530.0,530.0,530.0,759,530.1927,84
609861868287587765,2025-04-14 21:19:00+00:00,AMZN,181.47,181.5,181.2708,181.35,14321,181.3383,121
9201572765049817756,2025-04-14 21:19:00+00:00,MSFT,386.95,386.95,386.1,386.1,6025,386.2567,104
6924066118177531538,2025-04-14 21:20:00+00:00,AMZN,181.4,181.41,181.4,181.4,448,181.3989,19
798831105673192744,2025-04-14 21:20:00+00:00,AAPL,201.72,201.76,201.6945,201.71,2365,201.7367,105
8126310572923234793,2025-04-14 21:21:00+00:00,AAPL,201.9357,201.9357,201.9,201.9,591,201.8906,26
7685249771445678017,2025-04-14 21:22:00+00:00,AAPL,201.7583,201.76,201.7583,201.76,2130,201.7581,37
4964320182174932183,2025-04-14 21:23:00+00:00,META,530.0,530.0,530.0,530.0,761,530.0139,12
3161091878271278963,2025-04-14 21:23:00+00:00,AMZN,181.44,181.45,181.44,181.45,487,181.4364,32
2766347771999467572,2025-04-14 21:23:00+00:00,AAPL,201.71,201.7179,201.71,201.7179,269,201.7575,24
3854589144563277329,2025-04-14 21:24:00+00:00,AMZN,181.4,181.4,181.4,181.4,304,181.3832,25
3420206811008178554,2025-04-14 21:24:00+00:00,AAPL,201.9,201.9,201.84,201.84,1097,201.8739,53
1222741646443627703,2025-04-14 21:25:00+00:00,AMZN,181.35,181.35,181.35,181.35,275,181.3702,31
8762006235952954256,2025-04-14 21:25:00+00:00,AAPL,201.7245,201.7245,201.7,201.7,851,201.7319,42
5335112382050464293,2025-04-14 21:26:00+00:00,META,530.0,530.1,530.0,530.1,717,530.0868,28
8697063947437499101,2025-04-14 21:26:00+00:00,AMZN,181.36,181.36,181.36,181.36,255,181.3654,12
7987525062111721469,2025-04-14 21:26:00+00:00,AAPL,201.74,201.78,201.74,201.78,470,201.7625,22
3568791142847124608,2025-04-14 21:27:00+00:00,META,530.0,530.0,530.0,530.0,272,530.0348,11
6566259510936436370,2025-04-14 21:27:00+00:00,AAPL,201.7993,201.8,201.7993,201.8,815,201.7942,26
8101413807422045269,2025-04-14 21:27:00+00:00,GOOG,161.5,161.5,161.5,161.5,107,161.5131,3
5129273948103974853,2025-04-14 21:28:00+00:00,META,530.02,530.02,530.0,530.0,693,530.0136,32
6352066962037598594,2025-04-14 21:28:00+00:00,AAPL,201.8,201.8541,201.704,201.81,1170,201.7947,29
1230832302365625866,2025-04-14 21:29:00+00:00,AMZN,181.3039,181.3039,181.3039,181.3039,216,181.3572,22
1712361421118615314,2025-04-14 21:29:00+00:00,AAPL,201.8,201.94,201.8,201.94,2740,201.843,42
6938900553986147057,2025-04-14 21:30:00+00:00,META,530.0,530.0,530.0,530.0,637,530.0016,14
6610458541435384155,2025-04-14 21:30:00+00:00,AMZN,181.45,181.45,181.41,181.41,299,181.419,19
4014428320538183953,2025-04-14 21:30:00+00:00,AAPL,201.71,201.8005,201.71,201.8005,384,201.7936,20
6281493963198834949,2025-04-14 21:30:00+00:00,MSFT,386.4,386.4,386.4,386.4,456,386.4003,7
6541321066916952436,2025-04-14 21:31:00+00:00,AMZN,181.45,181.45,181.45,181.45,4142,181.453,21
832075094184097134,2025-04-14 21:31:00+00:00,AAPL,201.8005,201.87,201.8,201.8,1553,201.8164,44
1304672660882958972,2025-04-14 21:32:00+00:00,AAPL,201.8,201.8,201.8,201.8,388,201.8057,15
8940793151147974979,2025-04-14 21:32:00+00:00,GOOG,161.56,161.56,161.5,161.5,837,161.539,19
7562240158086452000,2025-04-14 21:33:00+00:00,AMZN,181.4281,181.51,181.4281,181.51,462,181.4859,23
3403133893161994979,2025-04-14 21:33:00+00:00,AAPL,201.8,201.8,201.8,201.8,641,201.8238,28
6935369770576804786,2025-04-14 21:33:00+00:00,MSFT,386.0673,386.0673,386.0673,386.0673,137,386.1622,14
736587539913993568,2025-04-14 21:34:00+00:00,AAPL,201.8,201.8,201.71,201.71,1533,201.7561,67
7965013905951359967,2025-04-14 21:35:00+00:00,META,530.09,530.09,530.09,530.09,200,530.1523,12
7358087339374438510,2025-04-14 21:35:00+00:00,AMZN,181.6,181.8,181.58,181.8,5460,181.7171,65
4264235032288588833,2025-04-14 21:35:00+00:00,AAPL,201.71,201.8,201.66,201.66,1433,201.7774,22
4854284657429312906,2025-04-14 21:35:00+00:00,GOOG,161.56,161.56,161.56,161.56,100,161.56,1
8124752420376086962,2025-04-14 21:36:00+00:00,AMZN,181.8,181.8,181.8,181.8,1049,181.7966,19
7613629960068189028,2025-04-14 21:37:00+00:00,AAPL,201.7,201.86,201.7,201.86,720,201.7713,33
5535930460929135759,2025-04-14 21:37:00+00:00,GOOG,161.7,161.7,161.7,161.7,506,161.7,6
2976355688644687728,2025-04-14 21:38:00+00:00,META,530.4,530.4,530.4,530.4,1167,530.3747,16
874521433323684389,2025-04-14 21:38:00+00:00,AAPL,201.87,201.96,201.87,201.96,3489,201.9091,49
6509868988428992746,2025-04-14 21:38:00+00:00,MSFT,386.0141,386.0141,386.0141,386.0141,473,386.0348,9
232009393060029235,2025-04-14 21:39:00+00:00,AAPL,201.94,201.94,201.87,201.87,625,201.9204,31
6296831807246629203,2025-04-14 21:40:00+00:00,AAPL,201.9,201.9001,201.9,201.9001,573,201.9057,11
8123862030959437554,2025-04-14 21:40:00+00:00,MSFT,387.0,387.0,387.0,387.0,109,386.9672,6
7359089233316818608,2025-04-14 21:41:00+00:00,AMZN,181.75,181.75,181.75,181.75,193,181.7591,19
3143616042504536059,2025-04-14 21:41:00+00:00,AAPL,201.83,201.83,201.83,201.83,539,201.8414,33
2284585531606628056,2025-04-14 21:42:00+00:00,AMZN,181.75,181.75,181.75,181.75,169,181.7573,20
6235917963525670777,2025-04-14 21:42:00+00:00,AAPL,201.9596,201.9596,201.9596,201.9596,327,201.899,27
8632257636676523824,2025-04-14 21:43:00+00:00,AMZN,181.79,181.79,181.79,181.79,779,181.7854,16
4952977580406178478,2025-04-14 21:43:00+00:00,AAPL,201.81,201.81,201.8,201.8,364,201.8173,19
9110697434785135867,2025-04-14 21:43:00+00:00,MSFT,386.81,386.81,386.81,386.81,161,386.796,16
5673151923857860976,2025-04-14 21:44:00+00:00,META,530.3,530.3,530.3,530.3,229,530.2029,16
6859219311091566020,2025-04-14 21:44:00+00:00,AAPL,201.83,201.83,201.8004,201.8004,567,201.8271,28
1345609199480913553,2025-04-14 21:45:00+00:00,META,530.3522,530.3522,530.3522,530.3522,328,530.3303,18
5313634051707507838,2025-04-14 21:46:00+00:00,AMZN,181.7999,181.8,181.7999,181.8,1666,181.7981,17
2825176393241272017,2025-04-14 21:46:00+00:00,AAPL,201.86,201.86,201.85,201.85,440,201.8687,21
1760738665495393389,2025-04-14 21:47:00+00:00,AMZN,181.8,181.8535,181.8,181.8535,1530,181.835,20
8400945623814552557,2025-04-14 21:47:00+00:00,AAPL,201.9416,201.9416,201.9416,201.9416,526,201.8967,60
6335665983384450309,2025-04-14 21:48:00+00:00,AAPL,201.96,201.97,201.96,201.97,1848,201.9636,36
8765698140292792826,2025-04-14 21:49:00+00:00,AMZN,181.8599,181.8599,181.8598,181.8598,833,181.8494,23
3782420527657316888,2025-04-14 21:49:00+00:00,AAPL,201.85,201.85,201.85,201.85,391,201.8964,42
1539659016537186320,2025-04-14 21:50:00+00:00,META,530.81,530.81,530.81,530.81,154,530.625,13
1907290103553763631,2025-04-14 21:51:00+00:00,AAPL,201.95,201.95,201.95,201.95,207,201.9496,7
1028366360850808929,2025-04-14 21:51:00+00:00,MSFT,386.85,386.85,386.85,386.85,288,386.9127,17
5221851863877022337,2025-04-14 21:52:00+00:00,AMZN,181.82,181.82,181.82,181.82,169,181.826,15
1031122689793696622,2025-04-14 21:52:00+00:00,AAPL,201.997,201.997,201.997,201.997,370,201.9845,14
8249989225316368596,2025-04-14 21:53:00+00:00,AAPL,201.97,202.0,201.97,201.97,1594,201.9836,53
2621207349367665256,2025-04-14 21:53:00+00:00,MSFT,387.11,387.11,387.11,387.11,419,387.0997,13
388575170382579916,2025-04-14 21:54:00+00:00,AAPL,201.96,201.96,201.96,201.96,1108,201.9589,25
8459679494172546693,2025-04-14 21:55:00+00:00,AMZN,181.8799,181.8799,181.8799,181.8799,153,181.8719,21
7876969978909219728,2025-04-14 21:55:00+00:00,AAPL,201.87,201.87,201.8,201.8,917,201.848,71
9139279357312138498,2025-04-14 21:56:00+00:00,AMZN,181.87,181.87,181.87,181.87,285,181.8723,22
572712280129637947,2025-04-14 21:56:00+00:00,AAPL,201.7801,201.87,201.719,201.87,685,201.8046,60
4293325191404985670,2025-04-14 21:57:00+00:00,AMZN,181.81,181.8671,181.8,181.8671,839,181.8379,32
1679700570681742703,2025-04-14 21:57:00+00:00,AAPL,201.8392,201.8392,201.6994,201.6994,438,201.7526,57
8738483494703748551,2025-04-14 21:57:00+00:00,MSFT,387.25,387.25,387.25,387.25,553,387.1507,28
1333224008787053961,2025-04-14 21:59:00+00:00,AAPL,201.87,201.87,201.8,201.85,820,201.8436,23
3586683099001062356,2025-04-14 22:00:00+00:00,AMZN,181.76,181.76,181.75,181.75,637,181.7531,37
3146663603261437944,2025-04-14 22:00:00+00:00,AAPL,201.67,201.8499,201.67,201.8499,395,202.1967,32
2086013237139243311,2025-04-14 22:02:00+00:00,AAPL,201.756,201.8,201.756,201.8,372,201.7948,12
1198163483785319913,2025-04-14 22:02:00+00:00,GOOG,161.64,161.64,161.64,161.64,102,161.639,3
282529792951456851,2025-04-14 22:05:00+00:00,AMZN,181.606,181.606,181.606,181.606,888,181.6202,19
5101655941877789061,2025-04-14 22:05:00+00:00,AAPL,201.76,201.76,201.67,201.67,1579,201.7079,54
8958094746359810345,2025-04-14 22:07:00+00:00,AMZN,181.57,181.57,181.57,181.57,259,181.6472,28
8954398929558939697,2025-04-14 22:07:00+00:00,AAPL,201.6802,201.6802,201.51,201.51,2318,201.6531,86
5728231958274253841,2025-04-14 22:07:00+00:00,MSFT,386.65,387.25,386.65,387.25,834,387.0063,47
3253397058454098265,2025-04-14 22:08:00+00:00,META,530.33,530.33,530.33,530.33,204,530.3007,17
3493403871709235850,2025-04-14 22:08:00+00:00,AMZN,181.65,181.65,181.65,181.65,265,181.6861,20
355830366190538092,2025-04-14 22:08:00+00:00,AAPL,201.541,201.541,201.4007,201.4007,2026,201.4989,68
6145522147098310931,2025-04-14 22:09:00+00:00,AMZN,181.78,181.78,181.78,181.78,319,181.7536,9
1489561958862097705,2025-04-14 22:09:00+00:00,AAPL,201.4011,201.5,201.4003,201.5,2023,201.4658,30
6531325100204439984,2025-04-14 22:10:00+00:00,AAPL,201.4,201.4,201.4,201.4,1079,201.4113,35
188303874378899204,2025-04-14 22:10:00+00:00,GOOG,161.48,161.48,161.48,161.48,208,161.48,5
3170963423149869509,2025-04-14 22:11:00+00:00,AAPL,201.43,201.65,201.43,201.65,1749,201.4476,23
4237109732628472584,2025-04-14 22:12:00+00:00,AMZN,181.7,181.7,181.7,181.7,621,181.7143,19
2283701707433152610,2025-04-14 22:12:00+00:00,AAPL,201.65,201.65,201.3317,201.3317,892,201.606,12
8879422300898676499,2025-04-14 22:13:00+00:00,AMZN,181.62,181.62,181.62,181.62,1035,181.6206,18
8225659073977387592,2025-04-14 22:13:00+00:00,AAPL,201.4111,201.78,201.4111,201.78,1101,201.698,19
6683221864214544279,2025-04-14 22:14:00+00:00,AAPL,201.78,201.78,201.55,201.55,2249,201.6672,18
6612151127401113016,2025-04-14 22:14:00+00:00,MSFT,386.65,386.65,386.65,386.65,256,386.6606,8
962543621011418866,2025-04-14 22:15:00+00:00,AMZN,181.62,181.62,181.5,181.5,2566,181.5683,45
2866439569748440377,2025-04-14 22:15:00+00:00,AAPL,201.51,201.51,201.51,201.51,267,201.5508,17
7902291517785628025,2025-04-14 22:16:00+00:00,AAPL,201.61,201.61,201.61,201.61,1015,201.616,22
811607634247104902,2025-04-14 22:17:00+00:00,META,529.4393,529.4393,529.4393,529.4393,347,529.5175,21
7519220757222072107,2025-04-14 22:17:00+00:00,AAPL,201.51,201.51,201.51,201.51,419,201.5729,22
5522626816027250191,2025-04-14 22:18:00+00:00,AAPL,201.7538,201.7538,201.7538,201.7538,266,201.6444,22
5018282161586345760,2025-04-14 22:18:00+00:00,MSFT,386.2,386.2,386.2,386.2,317,386.4054,18
4474809328859572757,2025-04-14 22:19:00+00:00,AAPL,201.6928,201.6928,201.51,201.51,1446,201.5545,23
6348050664859786571,2025-04-14 22:20:00+00:00,AMZN,181.45,181.45,181.45,181.45,401,181.4591,22
4014478006754146540,2025-04-14 22:20:00+00:00,AAPL,201.6939,201.6939,201.51,201.51,814,201.6082,33
4341016988344827091,2025-04-14 22:20:00+00:00,GOOG,161.2587,161.2587,161.2587,161.2587,101,161.262,2
7442113969165645286,2025-04-14 22:21:00+00:00,AMZN,181.45,181.45,181.45,181.45,682,181.4783,32
104728160969894431,2025-04-14 22:21:00+00:00,AAPL,201.4102,201.45,201.4102,201.45,2845,201.4387,25
2708014231541877387,2025-04-14 22:22:00+00:00,AAPL,201.45,201.65,201.45,201.65,1931,201.616,21
7962822369890449515,2025-04-14 22:23:00+00:00,AMZN,181.4045,181.4045,181.4015,181.4015,7040,181.4029,25
7456293010042614978,2025-04-14 22:24:00+00:00,AMZN,181.3947,181.49,181.3947,181.49,1395,181.4236,15
1686599841380423830,2025-04-14 22:25:00+00:00,AMZN,181.46,181.46,181.46,181.46,692,181.4819,22
218855241406350843,2025-04-14 22:26:00+00:00,AMZN,181.58,181.58,181.58,181.58,242,181.5776,17
3460675239503202302,2025-04-14 22:26:00+00:00,AAPL,201.41,201.5907,201.41,201.5907,1403,201.4561,20
4964140559969563667,2025-04-14 22:27:00+00:00,AMZN,181.58,181.58,181.58,181.58,267,181.5769,18
740712472215878166,2025-04-14 22:28:00+00:00,AMZN,181.5887,181.5887,181.5887,181.5887,360,181.5287,16
7757612979769377308,2025-04-14 22:28:00+00:00,AAPL,201.4234,201.4234,201.4234,201.4234,809,201.4603,42
8930020696445051033,2025-04-14 22:29:00+00:00,AMZN,181.39,181.39,181.25,181.25,503,181.3395,57
8050253229731301908,2025-04-14 22:29:00+00:00,AAPL,201.45,201.45,201.4,201.4,981,201.4345,56
3863873530747257304,2025-04-14 22:30:00+00:00,AAPL,201.49,201.54,201.381,201.381,1916,201.4218,54
7122851835067462358,2025-04-14 22:31:00+00:00,AMZN,181.25,181.25,181.25,181.25,1045,181.2652,25
3853881683546673847,2025-04-14 22:31:00+00:00,AAPL,201.37,201.37,201.32,201.35,1354,201.3597,47
9198281678653035304,2025-04-14 22:32:00+00:00,META,529.5,529.5,529.5,529.5,189,529.355,10
8386586095940007683,2025-04-14 22:32:00+00:00,AMZN,181.2691,181.45,181.252,181.252,1193,181.3432,25
5233565529481199993,2025-04-14 22:32:00+00:00,AAPL,201.32,201.32,201.32,201.32,882,201.3367,29
9144260517775921083,2025-04-14 22:32:00+00:00,MSFT,386.7608,386.7608,386.7608,386.7608,162,386.5731,6
3888123950842433675,2025-04-14 22:33:00+00:00,META,529.4,529.4,529.4,529.4,223,529.399,14
175039297161517929,2025-04-14 22:33:00+00:00,AAPL,201.39,201.43,201.32,201.32,1110,201.3846,29
8774896580458244456,2025-04-14 22:34:00+00:00,META,529.4,529.4,529.4,529.4,471,529.2225,37
574187517931184826,2025-04-14 22:34:00+00:00,AMZN,181.2465,181.2465,181.2465,181.2465,136,181.2823,14
1251264242162509843,2025-04-14 22:34:00+00:00,AAPL,201.4488,201.4488,201.32,201.35,1429,201.3506,31
8987579620138266806,2025-04-14 22:35:00+00:00,AAPL,201.3,201.3,201.28,201.28,1768,201.3013,46
5672094516730312629,2025-04-14 22:36:00+00:00,AAPL,201.26,201.26,201.25,201.25,1279,201.2515,51
6729394914794861187,2025-04-14 22:37:00+00:00,AMZN,181.31,181.31,181.31,181.31,600,181.3128,18
5798185861253147440,2025-04-14 22:37:00+00:00,AAPL,201.25,201.25,201.25,201.25,341,201.2455,16
7614461857382392709,2025-04-14 22:38:00+00:00,AAPL,201.21,201.21,201.19,201.2001,2292,201.2004,43
3185339887150328411,2025-04-14 22:39:00+00:00,AMZN,181.37,181.37,181.37,181.37,194,181.3713,15
8759142010741656221,2025-04-14 22:39:00+00:00,AAPL,201.2011,201.25,201.2011,201.25,1432,201.2427,31
7753209551375573082,2025-04-14 22:40:00+00:00,AAPL,201.4467,201.45,201.4467,201.45,2212,201.436,27
4662112632640778249,2025-04-14 22:42:00+00:00,AMZN,181.4009,181.4009,181.4009,181.4009,128,181.4089,11
4676913984254230035,2025-04-14 22:42:00+00:00,AAPL,201.35,201.35,201.35,201.35,359,201.3597,31
2268747233439636730,2025-04-14 22:43:00+00:00,META,529.08,529.08,529.08,529.08,151,529.0688,12
4548090158244511361,2025-04-14 22:43:00+00:00,AMZN,181.5,181.5618,181.5,181.5618,1024,181.5301,17
5659214638106473007,2025-04-14 22:43:00+00:00,AAPL,201.4,201.4,201.25,201.25,700,201.2921,40
7782257338469361939,2025-04-14 22:43:00+00:00,GOOG,161.09,161.09,160.9962,160.9962,674,161.0648,11
6344718259766164425,2025-04-14 22:44:00+00:00,META,528.7509,528.7509,528.7509,528.7509,294,528.7797,19
6981056356434058168,2025-04-14 22:44:00+00:00,AMZN,181.4,181.4,181.4,181.4,661,181.4099,19
434457985381494099,2025-04-14 22:44:00+00:00,AAPL,201.23,201.4,201.2,201.2,927,201.2769,36
250574961874689001,2025-04-14 22:45:00+00:00,AMZN,181.45,181.45,181.45,181.45,1129,181.4494,18
6819540069359509697,2025-04-14 22:45:00+00:00,AAPL,201.2024,201.2024,201.16,201.16,2469,201.1937,37
9181462729307028169,2025-04-14 22:46:00+00:00,META,529.2,529.2,529.2,529.2,633,529.1019,31
393365425473011363,2025-04-14 22:46:00+00:00,AMZN,181.4,181.4,181.2,181.2,1661,181.3572,60
9197078576381337984,2025-04-14 22:46:00+00:00,AAPL,201.16,201.2,201.0563,201.2,2929,201.1002,80
1985253141872387964,2025-04-14 22:46:00+00:00,MSFT,386.51,386.51,386.51,386.51,465,386.1657,44
5308752678829628583,2025-04-14 22:47:00+00:00,META,528.6,528.6,528.6,528.6,405,528.6329,26
5127042071206371874,2025-04-14 22:47:00+00:00,AAPL,201.332,201.4,201.0185,201.0185,1517,201.1156,39
3770693654536853289,2025-04-14 22:47:00+00:00,MSFT,386.36,386.3803,386.36,386.3803,476,386.1629,12
6903507171576111859,2025-04-14 22:48:00+00:00,META,528.59,528.59,528.59,528.59,425,528.5771,17
4017964658638616445,2025-04-14 22:48:00+00:00,AAPL,201.01,201.04,201.0,201.0,1214,201.0458,38
2432627744062261140,2025-04-14 22:49:00+00:00,AMZN,181.0528,181.0528,181.0528,181.0528,585,181.2281,29
1129254255670497984,2025-04-14 22:49:00+00:00,AAPL,201.09,201.09,201.01,201.01,915,201.0773,35
5471646011629921113,2025-04-14 22:50:00+00:00,AAPL,201.2496,201.2496,201.2496,201.2496,473,201.2156,15
7775670408261045576,2025-04-14 22:50:00+00:00,MSFT,386.0,386.0,386.0,386.0,302,386.0017,3
4038976022599407777,2025-04-14 22:51:00+00:00,META,528.4636,528.5,528.4636,528.5,326,528.5195,14
1390848295600143023,2025-04-14 22:51:00+00:00,AMZN,181.08,181.1634,181.08,181.1634,533,181.1431,22
