timestamp,uni_id,ticker,Open,High,Low,Close,volume,vwap,transactions,pattern_label
2025-04-14 15:41:00,306050984789268525,AAPL,202.445,202.7491,202.21,202.615,264040,202.4784,3040,shooting_star
2025-04-14 15:41:00,9075329288324158344,GOOG,161.63,161.725,161.456,161.67,63330,161.5823,1242,hammer
2025-04-14 15:41:00,2333242763430451700,MSFT,388.1,388.43,387.9,388.31,68316,388.1733,1120,no_pattern
2025-04-14 15:42:00,4479759085967634491,META,536.65,536.68,536.32,536.68,21385,536.5431,544,no_pattern
2025-04-14 15:42:00,3816357859396761244,AMZN,182.29,182.36,182.19,182.24,83786,182.2659,1108,no_pattern
2025-04-14 15:42:00,3298628118744285864,AAPL,202.61,202.68,202.5,202.585,116119,202.5915,1749,no_pattern
2025-04-14 15:42:00,8455742218200396607,GOOG,161.685,161.71,161.5501,161.62,23827,161.6234,480,inverted_hammer
2025-04-14 15:42:00,4266893814349671431,MSFT,388.32,388.32,387.91,387.94,32561,388.0146,601,no_pattern
2025-04-14 15:43:00,6682551433632346223,META,536.66,537.27,536.34,537.2,42132,536.8391,787,no_pattern
2025-04-14 15:43:00,498801472821422997,AMZN,182.2491,182.4,182.12,182.385,64976,182.2482,1136,no_pattern
2025-04-14 15:43:00,8351814537620431625,AAPL,202.575,202.7599,202.3812,202.638,159899,202.5362,2243,gravestone_doji
2025-04-14 15:43:00,242680285645288319,GOOG,161.62,161.67,161.5094,161.6475,39011,161.6102,610,no_pattern
2025-04-14 15:43:00,5882209268888209087,MSFT,387.94,388.23,387.94,388.175,28673,388.0942,632,gravestone_doji
2025-04-14 15:44:00,5013538500130607529,META,537.3128,537.9841,537.045,537.855,23791,537.4585,600,bearish_harami
2025-04-14 15:44:00,2427057775579478063,AMZN,182.3948,182.5,182.29,182.49,113240,182.3887,1651,hammer
2025-04-14 15:44:00,5809540640248216744,AAPL,202.63,203.05,202.58,202.97,149819,202.8598,2313,morning_star
2025-04-14 15:44:00,3918189819611152,GOOG,161.65,161.94,161.63,161.93,36249,161.8099,696,inverted_hammer
2025-04-14 15:44:00,5959812089509870011,MSFT,388.175,388.7,388.15,388.635,41076,388.3829,748,no_pattern
2025-04-14 15:45:00,6566085962955134930,META,537.9,537.9,535.8302,536.15,24816,536.9622,722,shooting_star
2025-04-14 15:45:00,5667333701492708493,AMZN,182.47,182.49,181.9,181.98,78380,182.1294,1597,bearish_harami
2025-04-14 15:45:00,1830401379683228851,AAPL,202.96,202.97,202.2901,202.41,159998,202.6718,2290,no_pattern
2025-04-14 15:45:00,4333534327450131789,GOOG,161.92,161.925,161.56,161.58,37986,161.7569,782,hammer
2025-04-14 15:45:00,5594904451203482229,MSFT,388.71,388.71,387.81,387.81,32947,388.3188,780,hammer
2025-04-14 15:46:00,8266162792923219447,META,536.015,536.19,534.985,535.0,37682,535.3839,1383,bearish_harami
2025-04-14 15:46:00,3611506341462728364,AMZN,181.9799,182.065,181.74,181.75,87853,181.8947,1489,hammer
2025-04-14 15:46:00,2885154940253045186,AAPL,202.37,202.55,201.97,202.045,265307,202.149,3933,shooting_star
2025-04-14 15:46:00,6109857898850375240,GOOG,161.565,161.6,161.33,161.33,28314,161.4775,499,gravestone_doji
2025-04-14 15:46:00,7747686875536046048,MSFT,387.8,387.98,387.4,387.44,21651,387.687,643,no_pattern
2025-04-14 15:47:00,4102070591704993168,META,534.88,535.3155,534.42,534.75,31116,534.7174,747,inverted_hammer
2025-04-14 15:47:00,1425036291119092114,AMZN,181.75,181.84,181.545,181.56,146582,181.6448,1769,no_pattern
2025-04-14 15:47:00,4028981030234341843,AAPL,202.03,202.24,201.86,202.17,227855,202.0269,2937,bearish_engulfing
2025-04-14 15:47:00,1443582817963874443,GOOG,161.33,161.3868,161.15,161.28,26597,161.272,667,no_pattern
2025-04-14 15:47:00,9137006041275829864,MSFT,387.445,387.58,386.995,387.22,56801,387.209,1148,bullish_harami
2025-04-14 15:48:00,364919717062059556,META,534.75,534.75,533.74,533.805,30751,534.0841,836,doji
2025-04-14 15:48:00,7030471112921600665,AMZN,181.56,181.58,181.18,181.2,100962,181.3187,1866,hammer
2025-04-14 15:48:00,2784180444857577154,AAPL,202.1,202.12,201.82,201.9396,113940,201.9581,1898,no_pattern
2025-04-14 15:48:00,660622308832155121,GOOG,161.265,161.265,161.075,161.0775,22476,161.143,591,hammer
2025-04-14 15:48:00,6706729373971987563,MSFT,387.25,387.26,386.85,387.045,39425,387.0355,812,doji
2025-04-14 15:49:00,6462028574708917905,META,533.855,534.1606,533.63,534.0,27608,533.9839,559,inverted_hammer
2025-04-14 15:49:00,3245557595133241739,AMZN,181.2,181.2586,181.08,181.1237,145040,181.1282,1820,dragonfly_doji
2025-04-14 15:49:00,8719484806538547984,AAPL,201.9,202.09,201.86,201.915,122272,201.951,2088,no_pattern
2025-04-14 15:49:00,7882778305822888895,GOOG,161.09,161.114,160.9506,160.99,35568,161.034,955,hammer
2025-04-14 15:49:00,1284346294792724506,MSFT,387.045,387.27,386.8648,387.15,25164,387.1079,615,no_pattern
2025-04-14 15:50:00,4294242136949321706,META,533.7916,534.31,533.5681,533.87,21911,534.0152,712,hammer
2025-04-14 15:50:00,7236880199932650085,AMZN,181.09,181.26,181.0,181.15,160181,181.1252,2250,no_pattern
2025-04-14 15:50:00,3524576036960888354,AAPL,201.9,202.135,201.8,201.99,169369,201.9914,2524,no_pattern
2025-04-14 15:50:00,3243347757819723412,GOOG,160.97,161.05,160.8719,160.9203,38656,160.9724,777,shooting_star
2025-04-14 15:50:00,7325205261057796547,MSFT,387.18,387.25,386.93,387.0058,22902,387.1047,578,no_pattern
2025-04-14 15:51:00,6795368128003442234,META,533.73,533.8696,532.88,533.385,55337,533.2661,1232,bearish_harami
2025-04-14 15:51:00,2815748795255118362,AMZN,181.15,181.27,181.0,181.26,110669,181.1176,2065,bullish_engulfing
2025-04-14 15:51:00,319669496239391928,AAPL,202.0,202.08,201.79,202.01,172484,201.9126,2739,no_pattern
2025-04-14 15:51:00,2848615560646290185,GOOG,160.93,160.98,160.77,160.96,39541,160.8712,1091,hammer
2025-04-14 15:51:00,523829112054796336,MSFT,387.07,387.07,386.4,386.79,78804,386.6509,1487,no_pattern
2025-04-14 15:52:00,4414166950177401638,META,533.43,533.66,532.87,532.9,44151,533.1144,748,shooting_star
2025-04-14 15:52:00,8057910735289616927,AMZN,181.2607,181.44,181.0652,181.115,98602,181.2165,1589,no_pattern
2025-04-14 15:52:00,3150454299567420224,AAPL,202.0,202.15,201.87,202.03,122708,201.9935,1810,no_pattern
2025-04-14 15:52:00,4212524184293409014,GOOG,160.96,160.96,160.7812,160.83,25237,160.8777,577,doji
2025-04-14 15:52:00,3557339591952471339,MSFT,386.765,386.9906,386.525,386.6557,27644,386.7177,693,no_pattern
2025-04-14 15:53:00,82669574139810357,META,533.015,534.0713,532.63,533.755,33587,533.418,903,no_pattern
2025-04-14 15:53:00,8403639051886512508,AMZN,181.115,181.23,180.94,181.08,141333,181.0862,2268,no_pattern
2025-04-14 15:53:00,1108053850541339359,AAPL,202.03,202.6,201.9801,202.47,188344,202.2962,2736,no_pattern
2025-04-14 15:53:00,1051045586047716348,GOOG,160.83,161.15,160.81,161.095,43231,161.0044,965,hammer
2025-04-14 15:53:00,9075382625734980169,MSFT,386.4796,387.0,386.43,386.7,60288,386.6415,1153,no_pattern
2025-04-14 15:54:00,4000008464486159188,META,533.785,534.1482,533.26,533.98,20096,533.6732,532,no_pattern
2025-04-14 15:54:00,8417213438571097442,AMZN,181.08,181.13,180.93,181.071,97862,181.0295,1567,bullish_harami
2025-04-14 15:54:00,113708337110536522,AAPL,202.46,202.5968,202.27,202.51,142489,202.447,1839,no_pattern
2025-04-14 15:54:00,5095843213610564167,GOOG,161.11,161.12,160.96,161.01,28321,161.0281,521,no_pattern
2025-04-14 15:54:00,1105198216074384665,MSFT,386.7,386.855,386.45,386.835,19989,386.7137,549,shooting_star
2025-04-14 15:55:00,1237675598984862618,META,534.0,534.87,533.88,534.87,19149,534.1796,565,shooting_star
2025-04-14 15:55:00,7241032530222398508,AMZN,181.05,181.38,180.96,181.38,79339,181.1604,1351,no_pattern
2025-04-14 15:55:00,1793916043967962610,AAPL,202.5,202.86,202.44,202.855,178345,202.5831,2728,no_pattern
2025-04-14 15:55:00,3713740224745588244,GOOG,161.01,161.1952,160.98,161.1952,25028,161.0789,594,no_pattern
2025-04-14 15:55:00,3888291719112144158,MSFT,386.77,386.98,386.645,386.885,20593,386.8204,585,no_pattern
2025-04-14 15:56:00,447967554178863609,META,534.74,535.1,534.54,534.69,24860,534.8264,694,no_pattern
2025-04-14 15:56:00,5975717937161984561,AMZN,181.38,181.487,181.26,181.37,108062,181.3599,1551,no_pattern
2025-04-14 15:56:00,3920107571743685260,AAPL,202.84,203.09,202.76,203.09,248602,202.948,3071,no_pattern
2025-04-14 15:56:00,7760357571846194870,GOOG,161.21,161.35,161.1558,161.26,34574,161.2575,776,no_pattern
2025-04-14 15:56:00,2111464076002205139,MSFT,386.95,387.1599,386.79,386.91,38024,387.0365,751,no_pattern
2025-04-14 15:57:00,2670627077981227160,META,534.67,535.33,534.6,534.9277,19240,535.035,646,no_pattern
2025-04-14 15:57:00,2291844123163340713,AMZN,181.365,181.5455,181.305,181.52,88804,181.4504,1508,shooting_star
2025-04-14 15:57:00,6894913235424075018,AAPL,203.06,203.19,202.92,203.175,164904,203.0649,2236,bullish_harami
2025-04-14 15:57:00,1724543609929703770,GOOG,161.265,161.41,161.22,161.3894,24736,161.3339,523,no_pattern
2025-04-14 15:57:00,1771568425681132129,MSFT,386.86,387.18,386.85,387.1499,18617,387.0301,564,no_pattern
2025-04-14 15:58:00,4174668194082386003,META,535.0,535.0157,534.27,534.59,18657,534.6209,565,no_pattern
2025-04-14 15:58:00,7937052401707848706,AMZN,181.51,181.51,181.21,181.295,85698,181.3006,1295,no_pattern
2025-04-14 15:58:00,2899119535667824783,AAPL,203.17,203.2,202.71,202.71,153418,202.882,2385,no_pattern
2025-04-14 15:58:00,2109957915231989332,GOOG,161.36,161.3601,161.14,161.18,42159,161.2174,547,no_pattern
2025-04-14 15:58:00,1923734417676426606,MSFT,387.065,387.065,386.7,386.7,24800,386.8764,650,bearish_engulfing
2025-04-14 15:59:00,6835012687539203048,META,534.12,534.3,533.5082,533.595,22675,533.964,680,no_pattern
2025-04-14 15:59:00,7557000883168943215,AMZN,181.27,181.375,181.11,181.155,88101,181.2232,1294,no_pattern
2025-04-14 15:59:00,8406256021119133942,AAPL,202.71,202.7399,202.42,202.51,141397,202.5815,2172,no_pattern
2025-04-14 15:59:00,1998377974794398466,GOOG,161.165,161.19,160.99,160.9902,20832,161.0756,509,no_pattern
2025-04-14 15:59:00,9142099760395305204,MSFT,386.69,386.84,386.4,386.45,19565,386.602,620,no_pattern
2025-04-14 16:00:00,2774567657336933541,META,533.4,534.42,533.0,534.155,24946,533.5795,737,no_pattern
2025-04-14 16:00:00,6382196324663996282,AMZN,181.18,181.21,180.95,181.2,103242,181.0852,1572,no_pattern
2025-04-14 16:00:00,1337576422849106884,AAPL,202.51,202.7595,202.37,202.71,161799,202.5596,2370,no_pattern
2025-04-14 16:00:00,7789960181923773492,GOOG,161.0,161.2,160.87,161.15,35255,161.0161,877,no_pattern
2025-04-14 16:00:00,528613943999919372,MSFT,386.41,386.58,386.16,386.56,36693,386.3374,850,no_pattern
2025-04-14 16:01:00,3528971773711724755,META,534.43,535.34,534.08,535.19,28926,534.6985,693,no_pattern
2025-04-14 16:01:00,6924795594832402079,AMZN,181.1927,181.44,181.12,181.44,117236,181.3092,1476,no_pattern
2025-04-14 16:01:00,1516083135014051790,AAPL,202.7,203.25,202.67,203.2326,153011,202.9662,2676,no_pattern
2025-04-14 16:01:00,4890015170524080032,GOOG,161.17,161.39,161.12,161.38,39439,161.2946,953,bearish_engulfing
2025-04-14 16:01:00,5658095665838676518,MSFT,386.62,387.22,386.55,387.1799,34549,386.9036,816,inverted_hammer
2025-04-14 16:02:00,6989246975435182630,META,535.2,535.44,534.81,534.81,21116,535.1628,546,no_pattern
2025-04-14 16:02:00,609871397743002744,AMZN,181.446,181.525,181.25,181.27,73265,181.3827,1162,hammer
2025-04-14 16:02:00,6606886180052488757,AAPL,203.235,203.26,203.0,203.0153,135321,203.1277,1978,no_pattern
2025-04-14 16:02:00,3913479030063102371,GOOG,161.365,161.45,161.26,161.26,20884,161.3619,511,no_pattern
2025-04-14 16:02:00,8103771710886159172,MSFT,387.1137,387.23,386.99,387.01,27708,387.1146,561,no_pattern
2025-04-14 16:03:00,5357255105984657516,META,534.845,534.89,533.92,533.985,18892,534.4402,504,shooting_star
2025-04-14 16:03:00,6909196950017475894,AMZN,181.28,181.2886,181.0,181.145,98420,181.0986,1535,no_pattern
2025-04-14 16:03:00,3697429468419276934,AAPL,203.0,203.03,202.62,202.68,93519,202.7818,1655,no_pattern
2025-04-14 16:03:00,2591604681053103191,GOOG,161.28,161.28,161.05,161.1,21690,161.1482,506,no_pattern
2025-04-14 16:03:00,5860228429136386975,MSFT,386.99,386.99,386.5,386.6,27247,386.7055,569,no_pattern
2025-04-14 16:04:00,7539181092614872214,META,533.985,535.3309,533.985,535.105,10303,534.5688,393,no_pattern
2025-04-14 16:04:00,6279805688203329202,AMZN,181.1597,181.49,181.13,181.45,44000,181.2843,793,shooting_star
2025-04-14 16:04:00,6831795475704985453,AAPL,202.67,202.92,202.66,202.88,94111,202.7843,1589,inverted_hammer
2025-04-14 16:04:00,2552414577522694471,GOOG,161.14,161.29,161.115,161.2822,20426,161.1835,499,no_pattern
2025-04-14 16:04:00,3328042734904748906,MSFT,386.665,386.89,386.51,386.84,18975,386.6461,440,no_pattern
2025-04-14 16:05:00,5185677108961047298,META,535.1,535.44,534.64,534.9,15783,534.986,457,no_pattern
2025-04-14 16:05:00,3988922494322433858,AMZN,181.44,181.5671,181.3365,181.4501,54209,181.4506,919,hammer
2025-04-14 16:05:00,7274339820717708963,AAPL,202.88,202.9399,202.66,202.725,89597,202.7861,1717,hammer
2025-04-14 16:05:00,3184715078079973860,GOOG,161.275,161.32,161.16,161.2,18302,161.2527,445,bullish_harami
2025-04-14 16:05:00,1969682208257262101,MSFT,386.82,387.11,386.69,386.92,21285,386.8905,568,bullish_harami
2025-04-14 16:06:00,6983041611743180088,META,534.92,534.92,534.1787,534.46,14911,534.4368,466,morning_star
2025-04-14 16:06:00,2969029714839752517,AMZN,181.44,181.4597,181.23,181.35,56500,181.3368,1027,no_pattern
2025-04-14 16:06:00,4799416762765505075,AAPL,202.7,202.72,202.475,202.5666,87027,202.5583,1578,shooting_star
2025-04-14 16:06:00,8782857376472253093,GOOG,161.22,161.22,161.05,161.1,23789,161.0831,584,no_pattern
2025-04-14 16:06:00,1367382580593400839,MSFT,386.955,386.955,386.435,386.435,62939,386.6065,761,shooting_star
2025-04-14 16:07:00,2871430198220654885,META,534.57,535.0,534.42,534.42,13346,534.6807,443,no_pattern
2025-04-14 16:07:00,7920872140685069300,AMZN,181.345,181.49,181.2,181.23,64017,181.3638,1182,no_pattern
2025-04-14 16:07:00,7398291009813612518,AAPL,202.575,202.7985,202.4779,202.515,91423,202.6313,1574,hammer
2025-04-14 16:07:00,6637211417092146735,GOOG,161.084,161.26,161.08,161.11,85875,161.1441,421,no_pattern
2025-04-14 16:07:00,4897020140120699946,MSFT,386.41,386.6721,386.0,386.0,47208,386.4205,865,no_pattern
2025-04-14 16:08:00,1748815337443490111,META,534.5068,534.5068,533.5054,533.83,21558,533.8965,583,no_pattern
2025-04-14 16:08:00,3903145781126025886,AMZN,181.225,181.24,181.02,181.16,79107,181.1358,1120,no_pattern
2025-04-14 16:08:00,3229662882075966832,AAPL,202.4975,202.69,202.42,202.6582,215669,202.5113,2998,gravestone_doji
2025-04-14 16:08:00,7703504311667129743,GOOG,161.08,161.089,160.9108,161.06,28950,160.9965,488,no_pattern
2025-04-14 16:08:00,6246793017883131501,MSFT,386.04,386.13,385.8,386.05,51500,385.9738,996,no_pattern
2025-04-14 16:09:00,675592137155865791,META,533.8266,534.19,533.39,533.525,14222,533.6493,434,shooting_star
2025-04-14 16:09:00,6336645658094440286,AMZN,181.16,181.19,180.88,181.0,89508,180.9975,1365,no_pattern
2025-04-14 16:09:00,3162298187847758260,AAPL,202.684,202.71,202.38,202.6,84793,202.5277,1434,no_pattern
2025-04-14 16:09:00,5998637504232637760,GOOG,161.055,161.09,160.84,160.89,14297,160.9171,352,no_pattern
2025-04-14 16:09:00,2687451588236047321,MSFT,386.05,386.09,385.79,386.015,47421,385.9245,646,no_pattern
2025-04-14 16:10:00,574972889499731050,META,533.525,533.89,532.63,532.65,30600,533.2388,824,no_pattern
2025-04-14 16:10:00,6145693575418256647,AMZN,181.0,181.2299,180.83,180.905,124097,181.0064,1959,no_pattern
2025-04-14 16:10:00,4241558928022418154,AAPL,202.605,202.8299,202.2692,202.28,120576,202.5268,2235,hammer
2025-04-14 16:10:00,5604546944618516252,GOOG,160.92,160.95,160.7,160.7,59301,160.8285,1267,no_pattern
2025-04-14 16:10:00,7263128991554196652,MSFT,385.9501,386.35,385.74,385.82,62532,386.0421,1017,no_pattern
2025-04-14 16:11:00,6338221451166826155,META,532.61,532.75,530.65,531.14,51781,531.6263,1338,hammer
2025-04-14 16:11:00,232104971634044055,AMZN,180.916,180.9699,180.28,180.34,162049,180.6085,2876,no_pattern
2025-04-14 16:11:00,3213435313807037193,AAPL,202.28,202.3434,201.6,201.67,254028,201.9412,4016,no_pattern
2025-04-14 16:11:00,4837913663214490186,GOOG,160.71,160.72,160.225,160.2887,71693,160.4662,1833,no_pattern
2025-04-14 16:11:00,5177477918586963921,MSFT,385.825,385.89,384.64,384.74,76110,385.1746,1871,morning_star
2025-04-14 16:12:00,2812549130269167765,META,530.9795,531.8263,530.7304,530.7304,77576,531.2204,1352,no_pattern
2025-04-14 16:12:00,4735770295253727756,AMZN,180.28,180.57,180.22,180.53,152533,180.3396,1812,shooting_star
2025-04-14 16:12:00,1497161825842389705,AAPL,201.67,202.35,201.6,202.27,184751,202.0313,2454,no_pattern
2025-04-14 16:12:00,318448481010959032,GOOG,160.25,160.57,160.25,160.48,66261,160.3824,1437,bearish_engulfing
2025-04-14 16:12:00,1778015591828733244,MSFT,384.67,385.01,384.5563,384.955,125541,384.8475,2132,no_pattern
2025-04-14 16:13:00,1374027419024954673,META,530.86,531.5579,530.19,531.285,102142,530.7198,1627,bearish_engulfing
2025-04-14 16:13:00,2319720348071092159,AMZN,180.535,180.78,180.445,180.7025,66195,180.6102,1287,dragonfly_doji
2025-04-14 16:13:00,4937062005406416035,AAPL,202.29,202.66,202.277,202.4986,161988,202.472,2543,no_pattern
2025-04-14 16:13:00,6232460177451781891,GOOG,160.49,160.66,160.47,160.6,26977,160.5543,737,doji
2025-04-14 16:13:00,2809924645083293938,MSFT,384.955,385.39,384.88,385.235,87415,385.0586,1543,shooting_star
2025-04-14 16:14:00,7516152209305639452,META,531.2909,532.5,531.13,531.77,24433,531.9788,734,hammer
2025-04-14 16:14:00,1955027695346016848,AMZN,180.7151,180.81,180.455,180.535,139071,180.8379,1620,no_pattern
2025-04-14 16:14:00,8495830296570928253,AAPL,202.4895,202.63,202.195,202.44,171937,202.4556,2893,bullish_harami
2025-04-14 16:14:00,9204558934914393305,GOOG,160.5948,160.81,160.53,160.59,40664,160.6815,884,no_pattern
2025-04-14 16:14:00,7753453340558916427,MSFT,385.235,385.89,384.93,385.6,49177,385.3775,971,no_pattern
2025-04-14 16:15:00,4405927215465215609,META,531.53,532.38,531.53,531.89,20198,532.0881,583,no_pattern
2025-04-14 16:15:00,6817115915332755575,AMZN,180.55,180.7,180.47,180.52,137714,180.5759,1765,piercing_pattern
2025-04-14 16:15:00,5916196060734629784,AAPL,202.445,202.83,202.3731,202.67,98504,202.6785,1785,bearish_engulfing
2025-04-14 16:15:00,87297318584639062,GOOG,160.56,160.72,160.54,160.64,27347,160.6346,579,no_pattern
2025-04-14 16:15:00,4137617244808767958,MSFT,385.545,385.89,385.43,385.6,38725,385.6581,803,shooting_star
2025-04-14 16:16:00,6331095021360999117,META,531.985,532.6,531.57,532.46,25247,532.2052,618,inverted_hammer
2025-04-14 16:16:00,2475384127420999106,AMZN,180.53,180.845,180.47,180.82,95009,180.6166,1421,hammer
2025-04-14 16:16:00,1843570215315784590,AAPL,202.7,202.8025,202.5,202.76,89184,202.6702,1398,no_pattern
2025-04-14 16:16:00,8468999822945103707,GOOG,160.62,160.73,160.5325,160.7147,21660,160.6426,471,gravestone_doji
2025-04-14 16:16:00,1709912418806717292,MSFT,385.6,385.8,385.4,385.7,28052,385.6351,661,hammer
2025-04-14 16:17:00,1744616204239062363,META,532.525,533.02,532.17,532.2,34066,532.6133,845,no_pattern
2025-04-14 16:17:00,7672170764008419408,AMZN,180.84,181.18,180.68,180.7199,91894,180.9185,1477,bearish_engulfing
2025-04-14 16:17:00,2475053296749489595,AAPL,202.77,202.94,202.5,202.5,149646,202.7211,2328,bullish_harami
2025-04-14 16:17:00,8043738264079967107,GOOG,160.7,160.84,160.55,160.55,28562,160.6845,532,no_pattern
2025-04-14 16:17:00,8670204988440949950,MSFT,385.745,386.05,385.595,385.595,34574,385.9216,724,bearish_harami
2025-04-14 16:18:00,4208817291207073893,META,532.0,532.11,531.35,531.93,64182,531.8127,1374,inverted_hammer
2025-04-14 16:18:00,6005756426549607555,AMZN,180.66,181.08,180.6168,181.001,127470,180.7538,1898,no_pattern
2025-04-14 16:18:00,8326269080994258143,AAPL,202.5,202.99,202.25,202.755,240999,202.5318,3463,bearish_harami
2025-04-14 16:18:00,9168402913805319305,GOOG,160.54,160.74,160.41,160.685,102995,160.5401,1884,shooting_star
2025-04-14 16:18:00,3508092294164885115,MSFT,385.56,386.12,385.4,386.0,193660,385.7567,1242,no_pattern
2025-04-14 16:19:00,534591839990351863,META,532.08,534.0,532.07,533.41,41135,532.9088,983,bullish_harami
2025-04-14 16:19:00,6610720532580403582,AMZN,181.03,181.44,180.93,181.1875,144864,181.2384,2323,shooting_star
2025-04-14 16:19:00,2074003284570711000,AAPL,202.74,204.38,202.55,203.38,646256,203.523,8740,no_pattern
2025-04-14 16:19:00,2577084372737690185,GOOG,160.73,161.1199,160.61,161.04,81735,160.8951,1850,no_pattern
2025-04-14 16:19:00,1249888185512930361,MSFT,386.0,386.94,385.83,386.55,94228,386.4653,2021,bearish_harami
2025-04-14 16:20:00,2175904509066329342,META,533.1705,533.64,532.385,532.385,26310,533.0811,667,no_pattern
2025-04-14 16:20:00,8284725324626074664,AMZN,181.19,181.34,180.94,180.97,94008,181.1158,1531,no_pattern
2025-04-14 16:20:00,2530256304849882291,AAPL,203.4599,204.1,203.3215,203.6529,570480,203.7345,6631,no_pattern
2025-04-14 16:20:00,793576708897705421,GOOG,161.02,161.1,160.75,160.8101,37413,160.9535,853,hammer
2025-04-14 16:20:00,4473625788344437107,MSFT,386.39,386.733834,386.1,386.1,30840,386.405,719,rain_drop
2025-04-14 16:21:00,2176369002950677726,META,532.595,533.9955,532.5,533.85,22962,533.1999,525,no_pattern
2025-04-14 16:21:00,7578925889790394947,AMZN,181.01,181.23,180.985,181.165,111605,181.128,1736,bullish_harami
2025-04-14 16:21:00,17022302988661300,AAPL,203.6794,204.17,203.221,204.09,323947,203.7184,4859,no_pattern
2025-04-14 16:21:00,6164817655555727349,GOOG,160.87,161.18,160.79,161.13,27853,160.9769,684,hammer
2025-04-14 16:21:00,3578118111897464576,MSFT,386.28,386.9,386.21,386.8461,29937,386.556,722,bullish_harami
2025-04-14 16:22:00,9032761618752602757,META,533.99,533.99,532.65,533.0228,23027,533.3105,595,bullish_engulfing
2025-04-14 16:22:00,818533428039424149,AMZN,181.165,181.18,180.92,180.97,105321,181.0514,1427,bearish_engulfing
2025-04-14 16:22:00,8926629703001073430,AAPL,204.1187,204.13,202.82,202.83,319370,203.4621,4494,bullish_harami
2025-04-14 16:22:00,559618699585186908,GOOG,161.14,161.17,160.93,160.95,28057,161.047,693,bullish_engulfing
2025-04-14 16:22:00,8367664406988982727,MSFT,386.85,386.85,386.3,386.41,40874,386.4664,773,dragonfly_doji
2025-04-14 16:23:00,2722618406743093970,META,532.65,532.8821,531.27,531.68,16611,532.1725,634,no_pattern
2025-04-14 16:23:00,405528451072602388,AMZN,180.95,180.99,180.58,180.653,77939,180.8076,1514,no_pattern
2025-04-14 16:23:00,2646695793568350350,AAPL,202.84,203.07,202.25,202.7515,222668,202.8149,2907,shooting_star
2025-04-14 16:23:00,6301971755756908908,GOOG,160.965,160.97,160.7,160.71,22566,160.8261,630,gravestone_doji
2025-04-14 16:23:00,1922578838546829069,MSFT,386.41,386.65,386.04,386.135,37311,386.4148,843,no_pattern
2025-04-14 16:24:00,6089229532384906086,META,531.515,532.4366,531.27,532.15,27625,531.7322,721,bearish_engulfing
2025-04-14 16:24:00,2890341465100182158,AMZN,180.63,180.75,180.53,180.7243,88624,180.6774,1271,no_pattern
2025-04-14 16:24:00,6712411261313364946,AAPL,202.72,203.059,202.2801,202.54,345804,202.7141,4711,bearish_engulfing
2025-04-14 16:24:00,7847862108409963848,GOOG,160.72,160.82,160.6,160.795,17497,160.7211,433,no_pattern
2025-04-14 16:24:00,3052497434445224255,MSFT,386.135,386.4,385.97,386.34,22965,386.1588,601,bearish_harami
2025-04-14 16:25:00,6749441404603250160,META,532.44,532.76,531.8,532.295,19599,532.2325,499,inverted_hammer
2025-04-14 16:25:00,6125099714559411640,AMZN,180.715,180.84,180.61,180.7279,84105,180.7332,1243,hammer
2025-04-14 16:25:00,5986792097732592523,AAPL,202.56,202.67,202.1,202.27,266979,202.359,3119,shooting_star
2025-04-14 16:25:00,6135484752443214498,GOOG,160.81,160.86,160.6,160.68,22556,160.7045,546,hammer
2025-04-14 16:25:00,934558178679932348,MSFT,386.295,386.35,385.92,386.045,24797,386.0956,945,evening_star
2025-04-14 16:26:00,1163265101430487431,META,532.28,532.71,530.99,531.62,68831,531.5713,1584,bullish_engulfing
2025-04-14 16:26:00,2686628926381342154,AMZN,180.76,180.8336,180.57,180.69,61058,180.7126,1124,doji
2025-04-14 16:26:00,397818678198805648,AAPL,202.265,202.3328,201.81,201.975,319025,202.0879,3480,bearish_engulfing
2025-04-14 16:26:00,6789717017147992686,GOOG,160.6925,160.72,160.5,160.65,20812,160.6094,599,shooting_star
2025-04-14 16:26:00,4152571353975200935,MSFT,385.9902,386.04,385.685,385.871316,15035,385.8497,521,inverted_hammer
2025-04-14 16:27:00,8437635533157222536,META,531.485,531.89,530.67,530.71,21468,531.2171,645,hammer
2025-04-14 16:27:00,272393074298862011,AMZN,180.675,180.69,180.39,180.395,86021,180.5116,1376,no_pattern
2025-04-14 16:27:00,1841902630822537129,AAPL,201.99,201.99,201.21,201.21,346230,201.5879,4507,gravestone_doji
2025-04-14 16:27:00,4996569562510462256,GOOG,160.6,160.605,160.39,160.39,28856,160.4953,686,bearish_harami
2025-04-14 16:27:00,5511617385576675542,MSFT,385.7,385.815,385.32,385.39,29946,385.6156,707,evening_star
2025-04-14 16:28:00,7931382546965402720,META,530.815,531.66,530.6001,530.91,15176,531.1477,501,no_pattern
2025-04-14 16:28:00,8336306855125951757,AMZN,180.37,180.63,180.32,180.47,90233,180.5224,1307,shooting_star
2025-04-14 16:28:00,742590254426196432,AAPL,201.21,201.878,201.1621,201.6108,231703,201.5464,3112,gravestone_doji
2025-04-14 16:28:00,7261562434537172732,GOOG,160.36,160.66,160.35,160.495,28015,160.4958,685,shooting_star
2025-04-14 16:28:00,8233679653561417713,MSFT,385.385,385.97,385.385,385.71,18469,385.7127,522,piercing_pattern
